billing_month	imsi	invoice_rows_per_card_month	charge_type_count	charge_types_observed
2025-09	083901516001474096	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001474817	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001474941	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475149	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475188	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475481	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475516	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475548	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475567	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475791	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001475846	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001476200	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001476372	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001476520	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001476748	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001477324	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001477385	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001477658	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001478055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001478199	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001478950	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479264	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479347	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479442	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479737	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479759	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479845	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479863	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479973	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001479998	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001481674	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001482492	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001483011	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001484184	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001486032	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001486377	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001488905	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001488932	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001489191	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001489277	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001489749	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001560723	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001561800	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001562333	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001562353	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001563899	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001564680	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001565522	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001565782	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001566359	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001566456	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001566904	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001567369	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001567374	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001568367	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001569470	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001569471	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001570074	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001571001	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001574003	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001574055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001574533	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001575018	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001583194	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001584180	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001584759	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001585323	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001585999	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001586924	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001588737	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001588925	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001660613	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001661002	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001661461	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001662064	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001662220	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001662505	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001662656	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001665464	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001666032	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001666718	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001667037	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001667591	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001669157	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001669454	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001669898	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001673536	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001675117	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001680170	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001681918	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001681969	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001683466	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001683890	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001684068	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001684853	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001687569	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001687771	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001688446	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001760109	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001760676	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001761549	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001761664	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001761918	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001762165	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001762356	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001762634	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001762691	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001762701	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001763924	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001765768	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001766541	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001766678	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001768368	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001768535	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001769062	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001769515	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001780499	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901516001784208	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001784382	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001785868	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001785901	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001786170	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001786296	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001788354	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001788565	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001861142	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001861927	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001864006	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001864148	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001865203	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001865607	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001865826	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001867758	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001868057	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001868644	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001868831	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001869295	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001871982	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001880144	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001881387	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001889050	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001960359	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001960482	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001961068	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001962385	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001962606	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001962699	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001964287	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001964824	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001965549	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001965739	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001965936	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001966290	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001966549	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001966592	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001969028	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001969505	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001969834	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001970989	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001980563	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001983460	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001984549	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001984601	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001985419	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001985915	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001986027	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001986159	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001986675	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516001989667	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060070015	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060074992	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060075671	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060080567	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060080836	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060083475	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060083500	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060083533	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060083965	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060084529	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060085262	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060086824	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060087772	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060089539	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060090103	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060090352	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060090468	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060090724	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060090745	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060091107	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060091936	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060092042	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060092203	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060092333	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060092995	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060093344	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060093369	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060093402	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060095171	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060095584	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060095798	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060095928	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060096049	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060096255	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060097380	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060097508	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060098613	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060098620	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060098875	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060098918	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060098969	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060099440	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060171201	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060172637	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060174324	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060176289	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060176723	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060177686	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060181472	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060181941	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060182287	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060183016	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060183678	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060183987	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060184290	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060185078	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060185838	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060187640	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060190862	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901516060191296	2	2	["Full Rate","Partial Charge (Activated AUG)"]
